post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
1161530751465333,"אחמש: ""את יכולה למשו-""
אני:",2022-08-18 22:16:56,2735,515,55,https://m.facebook.com/groups/hapshuta/permalink/1161530751465333/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,2212,1,521,1,0,0,0,1
1161543421464066,אני כששואלים אותי איך יוצאים מדיזינגוף סנטר...,2022-08-18 22:44:41,792,212,5,https://m.facebook.com/groups/hapshuta/permalink/1161543421464066/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,618,0,174,0,0,0,0,1
1160553988229676,כשהוא מכיר את כל המילים של הסוד כולל הראפ של סאבלימינל,2022-08-17 15:43:20,1522,369,22,https://m.facebook.com/groups/hapshuta/permalink/1160553988229676/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,1306,2,211,2,1,0,0,1
1162828388002236,"כשמגיעים אורחים, ואמא שלי קוראת לי לבוא להגיד להם שלום",2022-08-20 17:00:30,52,16,0,https://m.facebook.com/groups/hapshuta/permalink/1162828388002236/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,43,0,9,0,0,0,0,1
1161620648123010,וכמובן שאני לא אקבל את התמונות לעולם ✨,2022-08-19 01:58:24,783,374,6,https://m.facebook.com/groups/hapshuta/permalink/1161620648123010/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,667,1,114,1,0,0,0,1
1162008078084267,אלוקים מסביר לבני ישראל למה הם לא ייכנסו מיד לארץ:,2022-08-19 14:27:29,186,9,1,https://m.facebook.com/groups/hapshuta/permalink/1162008078084267/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,148,0,38,0,0,0,0,1
1162864631331945,,2022-08-20 18:01:22,112,22,4,https://m.facebook.com/groups/hapshuta/permalink/1162864631331945/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,0,0,0,0,0,0,0,1
1162270241391384,החדר שלי בתקופת מבחנים:,2022-08-19 21:56:32,350,80,3,https://m.facebook.com/groups/hapshuta/permalink/1162270241391384/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,289,0,61,0,0,0,0,0
1162959697989105,הלו? איפה אתה?,2022-08-20 20:54:38,82,5,1,https://m.facebook.com/groups/hapshuta/permalink/1162959697989105/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyODM2OToxMTYyOTU3ODA0NjU1OTYxOjExNjI5NTc4MDQ2NTU5NjEsMCwwOjIwOkt3PT0%3D&multi_permalinks,56,0,26,0,0,0,0,1
1161996574752084,כשכל החברים יוצאים לטיול אבל יש לך מועד ב שבוע הבא,2022-08-19 14:05:01,199,8,1,https://m.facebook.com/groups/hapshuta/permalink/1161996574752084/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,179,2,18,0,0,0,0,1
1162313761387032,אני וחברה שלי מעלות תמונה לפייסבוק אחרי שנסענו ברכבת לשוק הכרמל וקנינו מגן לאייפון ורשמנו ״תא עם המשוגעת שליייי היה 100מם״,2022-08-19 22:08:57,528,73,2,https://m.facebook.com/groups/hapshuta/permalink/1162313761387032/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,452,0,76,0,0,0,0,0
1161884311429977,כשנהג האוטובוס לוקח פנייה שאת לא מכירה ואת בטוחה שהולכים לחטוף אותך,2022-08-19 10:12:35,527,76,4,https://m.facebook.com/groups/hapshuta/permalink/1161884311429977/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,428,0,99,0,0,0,0,0
1162091818075893,הנה אני בצבא מתקשרת לאבא שלי שיבוא לקחת אותי כי אין אוטובוסים בזמן שהאוטובוס חולף על פני:,2022-08-19 16:55:47,496,78,8,https://m.facebook.com/groups/hapshuta/permalink/1162091818075893/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,424,0,72,0,0,0,0,1
1161482501470158,"אני ב10 בבוקר: נרשמת לחדר כושר וקונה ירקות בחמישה צבעים
אני ב1:24 בלילה:",2022-08-18 20:45:26,744,246,10,https://m.facebook.com/groups/hapshuta/permalink/1161482501470158/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,642,1,99,1,0,0,1,1
1160764054875336,כשפיטרו אותך אבל גם ככה סבלת שם ועכשיו יש לך יום חופש,2022-08-17 22:16:27,3333,621,44,https://m.facebook.com/groups/hapshuta/permalink/1160764054875336/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,2846,11,473,1,2,0,0,0
1161196764832065,"״למה שלא תטוסי לטיול בעולם? את בת 20 הגיל הזה לא יחזור!!״
אני שהחליטה להירשם ללימודים בגיל 20:",2022-08-18 12:08:14,1014,272,43,https://m.facebook.com/groups/hapshuta/permalink/1161196764832065/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,925,0,88,0,1,0,0,1
1162176831400725,"חברות שלי בגיל 25: משקיעות בנדל""ן, מקימות משפחה, מתחילות עבודה רצינית ויודעות מה זה משכנתא

אני בגיל 25:",2022-08-19 19:06:53,439,91,4,https://m.facebook.com/groups/hapshuta/permalink/1162176831400725/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,372,1,65,0,1,0,0,1
1157870241831384,"אני שבחרתי ללמוד בבן גוריון בגלל ""האווירה הסטודנטיאלית""",2022-08-13 16:35:07,1642,354,2,https://m.facebook.com/groups/hapshuta/permalink/1157870241831384/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,1366,3,271,2,0,0,0,0
1161549281463480,אני הג'ובניקית אחרי שהשגתי כומתת לוחם,2022-08-18 22:59:03,167,17,0,https://m.facebook.com/groups/hapshuta/permalink/1161549281463480/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,139,0,28,0,0,0,0,1
1157953491823059,,2022-08-13 18:56:57,2918,250,46,https://m.facebook.com/groups/hapshuta/permalink/1157953491823059/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,2173,0,743,1,1,0,0,1
1161510318134043,אני מתפללת לאלוהים שייתן לי כוח להחליף מצעים,2022-08-18 21:32:08,1238,271,26,https://m.facebook.com/groups/hapshuta/permalink/1161510318134043/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,993,1,243,0,1,0,0,1
1161300258155049,"תיעוד בלעדי שלי מסבירה לביטוח לאומי למה זה לא בסדר שהוא לוקח ממני כסף כי אני סטודנטית שצריכה לשלם שכר לימוד, חשבונות וקניות משיין",2022-08-18 15:32:21,22,3,0,https://m.facebook.com/groups/hapshuta/permalink/1161300258155049/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,17,0,5,0,0,0,0,0
1161649208120154,אני אחרי שהמרצה נצן לי 0 נק במבחן על השאלה:,2022-08-19 03:15:16,55,16,2,https://m.facebook.com/groups/hapshuta/permalink/1161649208120154/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,50,0,5,0,0,0,0,0
1162681771350231,אני אחרי ששאלתי את החברה שעושים לה מסיבת הפתעה מתי המסיבת ההפתעה,2022-08-20 12:29:10,49,6,0,https://m.facebook.com/groups/hapshuta/permalink/1162681771350231/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,37,0,12,0,0,0,0,1
1161469454804796,אורטל עמר מדגמנת בגדים נקיים כי את הכביסה המלוכלכת היא כיבסה בחוץ מול כל המדינה,2022-08-18 20:19:50,5782,461,56,https://m.facebook.com/groups/hapshuta/permalink/1161469454804796/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,4496,7,1259,8,2,2,8,1
1162895584662183,*בנות* אחרי מייקאובר בסרטים,2022-08-20 18:55:46,56,3,0,https://m.facebook.com/groups/hapshuta/permalink/1162895584662183/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,44,1,11,0,0,0,0,0
1162267598058315,"-אני אחרי הקפה והסיגריה של הבוקר-
הבטן שלי:",2022-08-19 21:50:56,45,17,0,https://m.facebook.com/groups/hapshuta/permalink/1162267598058315/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,31,1,13,0,0,0,0,0
1161489464802795,אני בת ה14 שרה את נשימה של חן אהרוני ואסתי גינסבורג.,2022-08-18 21:00:25,110,22,2,https://m.facebook.com/groups/hapshuta/permalink/1161489464802795/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,80,0,29,1,0,0,0,0
1160517058233369,אני בהליכה היומית לארומה:,2022-08-17 14:39:16,237,65,1,https://m.facebook.com/groups/hapshuta/permalink/1160517058233369/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNzU2MDoxMTYyOTU5Njk3OTg5MTA1OjExNjI5NTk2OTc5ODkxMDUsMCwxOjIwOkt3PT0%3D&multi_permalinks,204,1,32,0,0,0,0,1
1160641951554213,אני אחרי שעליתי 5 מדרגות:,2022-08-17 18:20:50,289,178,10,https://m.facebook.com/groups/hapshuta/permalink/1160641951554213/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,246,0,43,0,0,0,0,1
1153151852303223,"טוראי ה׳ , הגיעה לבקום וסירבה על רקע מצפון כי לא יכול להיות שבישראל השחר עולה ובעזה הוא חצי מחיר.",2022-08-06 22:38:23,1736,130,7,https://m.facebook.com/groups/hapshuta/permalink/1153151852303223/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,1385,1,348,1,1,0,0,0
1155321362086272,"גברים, שבועיים אחרי שאמרת להם שאת בזוגיות",2022-08-10 01:09:24,2279,284,20,https://m.facebook.com/groups/hapshuta/permalink/1155321362086272/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,1684,2,591,1,1,0,0,1
1161589474792794,"הבסטי: מהיום אני נכנסת לכושר ואוכלת רק בריא. מה את מתכוונת לעשות?
אני:",2022-08-19 00:36:03,295,113,1,https://m.facebook.com/groups/hapshuta/permalink/1161589474792794/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,233,2,59,0,1,0,0,1
1158332118451863,"זוג זקנים על ספסל: קיימים
אני:",2022-08-14 08:40:08,5343,967,227,https://m.facebook.com/groups/hapshuta/permalink/1158332118451863/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,4505,39,777,1,18,0,3,1
1161557814795960,"*במסעדה*
20:30 התפוצצתי, לא מסוגלת להכניס פירור
20:31 מזמינה קינוח אלוהי ומדמיינת",2022-08-18 23:19:12,352,88,8,https://m.facebook.com/groups/hapshuta/permalink/1161557814795960/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,296,2,54,0,0,0,0,1
1161940734757668,למה ג'סטין ביבר נראה כאילו היא הולכת לדבר על המערכת יחסים המסובכת שלה עם אלה-לי?,2022-08-19 12:12:57,1174,55,9,https://m.facebook.com/groups/hapshuta/permalink/1161940734757668/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,845,0,328,0,0,0,1,1
1161590544792687,"אני, מגולל את סיפורי הגבורה שלי מהשלישות ברמת גן בפני התייר האמריקאי מתגלית",2022-08-19 00:38:54,834,94,4,https://m.facebook.com/groups/hapshuta/permalink/1161590544792687/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,651,0,183,0,0,0,0,1
1160729664878775,בן אל תבורי מגיב לפרשה: ״תו הוא האהבה הכי גדולה שלי״,2022-08-17 20:59:48,495,18,2,https://m.facebook.com/groups/hapshuta/permalink/1160729664878775/,https://m.facebook.com/groups/823580191927059?bac=MTY2MTAyNjI4NToxMTYwNTE3MDU4MjMzMzY5OjExNjA1MTcwNTgyMzMzNjksMCwyOjIwOkt3PT0%3D&multi_permalinks,415,0,79,0,0,0,1,1
